# age,gender,hhType,hhId,Node
71,1,3,314,1548
75,0,3,295,1555
75,0,3,328,1555
78,0,3,300,3908
77,0,3,295,1555
78,1,3,333,4168
79,1,3,285,4002
76,1,3,309,3915
81,0,3,344,4167
80,0,3,285,4002
81,1,3,318,1550
84,1,3,295,1555
84,1,3,314,1548
84,1,3,284,4157
82,1,3,340,1555
83,1,3,323,4157
82,1,3,326,3910
82,1,3,272,3182
86,0,3,286,1534
85,0,3,309,3915
89,0,3,294,3915
1,0,4,377,3158
4,0,4,354,1555
6,1,4,402,3917
5,1,4,374,3909
8,1,4,386,4167
13,0,4,376,3909
10,0,4,363,1551
12,1,4,401,4002
11,1,4,377,3158
15,0,4,402,3917
16,1,4,386,4167
16,1,4,401,4002
20,1,4,359,4167
28,1,4,365,4156
32,0,4,374,3909
33,0,4,368,4167
32,1,4,400,4156
34,1,4,376,3909
35,0,4,359,4167
37,1,4,403,3915
36,1,4,375,3910
41,1,4,365,4156
42,1,4,407,4172
44,1,4,407,4172
42,1,4,365,4156
44,1,4,401,4002
43,1,4,367,4169
43,1,4,402,3917
46,0,4,377,3158
45,0,4,354,1555
48,0,4,403,3915
46,1,4,386,4167
49,1,4,354,1555
47,1,4,406,4166
49,1,4,400,4156
57,0,4,368,4167
59,0,4,367,4169
56,0,4,363,1551
59,1,4,403,3915
58,1,4,406,4166
56,1,4,365,4156
55,1,4,403,3915
61,0,4,367,4169
62,0,4,363,1551
61,0,4,400,4156
63,1,4,354,1555
62,1,4,359,4167
63,1,4,386,4167
63,1,4,368,4167
62,1,4,406,4166
65,0,4,376,3909
67,0,4,374,3909
67,0,4,407,4172
67,0,4,375,3910
68,1,4,407,4172
67,1,4,363,1551
71,0,4,374,3909
70,1,4,375,3910
72,1,4,367,4169
70,1,4,406,4166
74,1,4,377,3158
78,0,4,402,3917
76,1,4,359,4167
76,1,4,400,4156
75,1,4,376,3909
76,1,4,401,4002
89,1,4,375,3910
86,1,4,368,4167
12,1,5,431,4170
17,1,5,431,4170
25,1,5,422,4156
34,1,5,422,4156
42,1,5,431,4170
49,0,5,422,4156
54,0,5,431,4170
63,0,5,422,4156
65,0,5,422,4156
81,0,5,431,4170
3,1,6,437,4156
8,1,6,436,1548
19,0,6,436,1548
24,0,6,437,4156
21,1,6,437,4156
28,0,6,437,4156
26,1,6,436,1548
31,1,6,437,4156
45,0,6,437,4156
53,0,6,436,1548
55,0,6,436,1548
69,0,6,436,1548
22,1,1,66,2671
24,1,1,23,2678
28,0,1,13,2677
31,0,1,15,2700
32,1,1,68,2671
30,1,1,57,2646
33,1,1,28,3715
39,0,1,49,3365
38,1,1,54,3365
40,0,1,41,2528
42,0,1,1,2679
41,0,1,30,3715
47,1,1,11,2542
51,1,1,32,3544
58,1,1,53,2528
59,1,1,24,2671
62,1,1,4,2528
65,0,1,43,2678
65,1,1,18,2679
72,0,1,39,2661
70,1,1,36,2677
76,0,1,50,2561
76,1,1,33,2646
81,0,1,21,2645
82,0,1,38,2678
4,1,2,93,2527
12,0,2,115,1452
12,1,2,91,2671
18,0,2,95,2670
15,0,2,96,2671
18,0,2,93,2527
20,0,2,107,2671
20,0,2,112,2698
26,0,2,91,2671
27,0,2,77,3715
27,0,2,95,2670
36,0,2,114,2680
37,0,2,107,2671
36,1,2,96,2671
37,1,2,114,2680
47,0,2,76,2671
48,1,2,104,3533
49,1,2,94,2671
49,1,2,77,3715
59,0,2,94,2671
55,0,2,112,2698
60,0,2,104,3533
67,0,2,115,1452
72,0,2,76,2671
7,1,3,135,2528
14,0,3,123,2671
11,0,3,123,2671
29,0,3,123,2671
26,1,3,129,2661
25,1,3,117,3715
39,1,3,127,2678
42,0,3,120,2678
43,0,3,129,2661
43,0,3,127,2678
43,1,3,117,3715
42,1,3,135,2528
46,0,3,138,3365
45,1,3,136,2697
47,1,3,120,2678
45,1,3,127,2678
54,1,3,136,2697
64,1,3,136,2697
69,1,3,117,3715
67,1,3,135,2528
70,0,3,120,2678
74,0,3,138,3365
81,1,3,129,2661
83,1,3,138,3365
36,1,4,148,2678
41,1,4,148,2678
52,0,4,148,2678
74,1,4,148,2678
0,0,5,155,2680
19,0,5,155,2680
21,1,5,155,2680
28,0,5,155,2680
29,1,5,155,2680
2,0,6,159,3544
15,1,6,159,3544
26,0,6,159,3544
34,0,6,159,3544
38,1,6,159,3544
41,1,6,159,3544
38,1,1,100,2700
83,1,1,89,2699
8,1,2,257,2699
7,1,2,213,2667
22,0,2,203,2667
24,1,2,257,2699
27,1,2,237,2704
26,1,2,207,2704
30,0,2,213,2667
39,0,2,203,2667
35,1,2,237,2704
44,1,2,284,2667
59,0,2,284,2667
65,1,2,207,2704
1,0,3,355,2704
14,1,3,344,2700
18,0,3,355,2704
15,0,3,344,2700
28,0,3,354,2704
32,1,3,354,2704
34,1,3,344,2700
34,1,3,374,2704
33,1,3,374,2704
37,1,3,374,2704
42,0,3,354,2704
49,0,3,355,2704
1,0,4,413,2700
22,1,4,413,2700
28,1,4,413,2700
73,0,4,413,2700
20,0,1,60,852
27,0,1,40,646
27,0,1,46,2311
32,1,1,65,2323
33,1,1,127,2294
30,1,1,191,2323
31,1,1,59,646
38,0,1,45,851
36,0,1,155,2323
38,1,1,159,852
40,0,1,135,2323
40,1,1,158,2310
48,0,1,11,2323
48,0,1,17,653
46,1,1,32,2287
45,1,1,165,2295
51,0,1,37,2310
54,0,1,4,2324
54,1,1,43,2295
53,1,1,115,63
64,0,1,54,2295
68,0,1,184,2295
69,1,1,169,647
70,0,1,25,2295
74,0,1,182,2295
75,0,1,48,646
75,0,1,77,646
80,1,1,146,2310
85,1,1,97,2323
87,1,1,1,852
85,1,1,103,652
87,1,1,56,63
85,1,1,186,2287
13,1,2,221,2287
13,1,2,268,2324
23,1,2,271,2310
23,1,2,207,646
33,0,2,244,2287
32,1,2,270,2307
37,0,2,271,2310
38,0,2,229,851
43,0,2,211,2323
47,1,2,268,2324
54,1,2,266,2310
50,1,2,243,2294
56,0,2,233,2310
59,0,2,207,646
68,0,2,243,2294
68,1,2,233,2310
65,1,2,273,2287
70,1,2,266,2310
70,1,2,244,2287
72,1,2,273,2287
81,0,2,221,2287
81,0,2,270,2307
83,1,2,253,2295
88,0,2,229,851
85,0,2,253,2295
87,1,2,211,2323
6,0,3,294,2310
5,0,3,287,647
9,0,3,329,2323
8,1,3,286,646
8,1,3,286,646
17,0,3,309,2287
18,0,3,289,2287
19,1,3,323,2307
17,1,3,309,2287
31,0,3,284,2295
42,0,3,329,2323
41,0,3,289,2287
49,0,3,317,2310
50,0,3,287,647
54,0,3,287,647
54,1,3,289,2287
50,1,3,284,2295
50,1,3,317,2310
57,0,3,294,2310
59,1,3,286,646
61,0,3,324,851
63,0,3,317,2310
62,1,3,323,2307
65,0,3,324,851
71,0,3,284,2295
73,1,3,324,851
74,1,3,323,2307
85,1,3,294,2310
85,1,3,309,2287
89,1,3,329,2323
8,0,4,338,2307
13,1,4,355,2310
18,1,4,330,2310
25,0,4,330,2310
33,1,4,355,2310
35,1,4,330,2310
39,1,4,355,2310
57,1,4,355,2310
63,1,4,338,2307
78,1,4,330,2310
79,1,4,338,2307
85,1,4,338,2307
3,1,5,356,2310
7,0,5,357,63
25,0,5,357,63
42,1,5,357,63
45,0,5,356,2310
50,0,5,356,2310
66,0,5,356,2310
65,1,5,357,63
74,1,5,356,2310
78,0,5,357,63
17,0,1,40,3614
17,1,1,1,2380
21,0,1,141,847
20,1,1,55,3594
23,1,1,130,3596
24,1,1,160,677
20,1,1,75,855
28,0,1,122,3596
27,0,1,102,862
26,0,1,139,847
26,1,1,26,855
25,1,1,58,862
33,0,1,89,2363
33,0,1,211,847
32,0,1,90,3596
31,0,1,86,2353
31,0,1,31,863
34,1,1,36,3590
34,1,1,128,862
33,1,1,221,2330
36,0,1,52,862
37,0,1,85,681
38,0,1,43,681
38,0,1,190,864
35,1,1,193,2321
36,1,1,39,2388
35,1,1,153,679
37,1,1,167,2389
35,1,1,222,2392
39,1,1,196,2363
41,0,1,118,2363
42,0,1,104,2389
49,0,1,62,2330
45,0,1,176,2324
48,0,1,38,856
49,0,1,29,2392
46,0,1,106,3590
48,0,1,151,855
49,1,1,125,3590
47,1,1,93,3614
47,1,1,87,2389
48,1,1,22,3593
49,1,1,59,3597
51,0,1,91,3593
51,0,1,45,2353
54,0,1,183,3594
54,1,1,216,3590
53,1,1,204,681
53,1,1,197,3590
53,1,1,14,863
51,1,1,81,2387
55,0,1,19,863
58,0,1,135,2389
56,1,1,136,3593
55,1,1,20,2377
55,1,1,79,2330
57,1,1,103,3590
56,1,1,68,863
59,1,1,10,3590
56,1,1,110,2333
64,0,1,33,2389
61,0,1,21,681
64,0,1,88,2377
60,1,1,66,677
62,1,1,206,3590
64,1,1,195,2380
68,0,1,9,3596
68,0,1,8,862
68,0,1,157,3590
67,0,1,80,2377
66,1,1,37,2387
68,1,1,17,862
68,1,1,84,2389
65,1,1,3,2321
73,0,1,170,2389
74,0,1,147,679
79,0,1,162,3597
76,0,1,163,2324
75,0,1,115,681
78,1,1,44,2377
76,1,1,178,2363
76,1,1,146,848
79,1,1,73,3590
84,0,1,28,2386
80,0,1,213,3595
84,1,1,166,681
87,0,1,82,3590
88,1,1,207,2324
86,1,1,144,2321
0,1,2,307,2377
5,1,2,244,681
10,0,2,301,3590
17,0,2,227,681
16,1,2,316,681
19,1,2,306,3590
22,0,2,275,862
22,0,2,258,3590
26,0,2,261,2321
26,0,2,301,3590
26,0,2,290,2347
25,0,2,302,2324
29,0,2,280,2380
26,0,2,259,3597
27,0,2,259,3597
29,1,2,258,3590
34,0,2,288,3593
32,0,2,306,3590
31,1,2,289,848
30,1,2,262,2389
31,1,2,271,2380
31,1,2,244,681
35,0,2,253,2387
36,0,2,265,2377
35,0,2,304,2380
35,0,2,256,3590
35,1,2,256,3590
42,0,2,288,3593
43,0,2,233,677
43,0,2,266,3596
42,0,2,227,681
45,0,2,273,681
45,0,2,233,677
47,0,2,303,3590
49,1,2,271,2380
50,0,2,265,2377
54,1,2,303,3590
55,1,2,262,2389
59,1,2,255,3614
56,1,2,242,2363
63,0,2,273,681
63,0,2,236,3597
60,0,2,275,862
63,0,2,235,863
63,0,2,276,2321
60,0,2,290,2347
60,0,2,291,3590
62,0,2,281,3595
60,1,2,307,2377
61,1,2,289,848
62,1,2,252,2389
60,1,2,235,863
61,1,2,252,2389
65,1,2,304,2380
67,1,2,257,3596
69,1,2,240,3595
65,1,2,268,2363
65,1,2,266,3596
74,0,2,257,3596
72,0,2,281,3595
72,1,2,280,2380
76,0,2,253,2387
76,0,2,236,3597
76,1,2,240,3595
75,1,2,276,2321
81,0,2,255,3614
80,1,2,261,2321
87,0,2,268,2363
88,0,2,316,681
85,0,2,242,2363
88,1,2,302,2324
89,1,2,291,3590
14,1,3,357,3590
16,0,3,350,3594
16,0,3,327,2386
17,0,3,324,2389
17,0,3,339,864
24,0,3,325,3592
22,1,3,350,3594
20,1,3,358,2353
27,0,3,342,3595
27,0,3,344,2380
28,1,3,342,3595
29,1,3,358,2353
33,0,3,345,2363
33,1,3,322,3597
37,0,3,339,864
37,1,3,341,3593
41,0,3,324,2389
41,0,3,325,3592
40,0,3,321,2363
44,0,3,345,2363
42,1,3,344,2380
41,1,3,325,3592
42,1,3,352,2353
52,0,3,357,3590
59,0,3,342,3595
55,1,3,357,3590
57,1,3,321,2363
61,0,3,327,2386
60,0,3,344,2380
61,0,3,350,3594
62,1,3,341,3593
64,1,3,335,3595
61,1,3,345,2363
61,1,3,321,2363
63,1,3,352,2353
65,0,3,341,3593
74,0,3,322,3597
72,1,3,335,3595
71,1,3,352,2353
79,0,3,327,2386
78,1,3,339,864
78,1,3,335,3595
80,1,3,358,2353
88,0,3,322,3597
89,0,3,324,2389
4,0,4,363,862
2,1,4,382,855
2,1,4,365,863
6,0,4,360,863
9,0,4,366,2380
12,1,4,371,2353
11,1,4,362,3595
19,0,4,389,863
18,0,4,363,862
22,0,4,362,3595
23,1,4,386,847
20,1,4,360,863
25,1,4,389,863
33,0,4,365,863
34,1,4,385,862
34,1,4,370,2377
35,0,4,362,3595
38,1,4,386,847
39,1,4,385,862
44,0,4,370,2377
42,1,4,363,862
43,1,4,371,2353
42,1,4,373,2380
49,1,4,366,2380
46,1,4,389,863
47,1,4,386,847
52,0,4,371,2353
51,1,4,370,2377
51,1,4,365,863
58,0,4,362,3595
57,0,4,386,847
63,1,4,389,863
60,1,4,360,863
64,1,4,371,2353
60,1,4,382,855
62,1,4,360,863
68,0,4,370,2377
66,0,4,366,2380
68,0,4,373,2380
66,0,4,382,855
71,0,4,365,863
73,1,4,373,2380
77,1,4,366,2380
76,1,4,373,2380
77,1,4,363,862
78,1,4,385,862
83,0,4,385,862
85,1,4,382,855
31,1,5,391,3597
37,0,5,395,679
39,0,5,391,3597
40,0,5,391,3597
41,1,5,395,679
40,1,5,395,679
46,0,5,391,3597
50,0,5,395,679
63,0,5,391,3597
60,1,5,395,679
3,1,6,403,3595
7,1,6,400,681
16,1,6,403,3595
22,1,6,400,681
26,1,6,400,681
34,0,6,403,3595
36,0,6,403,3595
49,0,6,400,681
52,1,6,400,681
68,0,6,403,3595
67,1,6,403,3595
86,0,6,400,681
17,0,1,15,685
15,0,1,109,103
19,0,1,59,2197
18,1,1,145,99
22,1,1,49,2203
30,0,1,90,2198
31,1,1,64,1299
36,0,1,142,95
38,0,1,4,1289
38,0,1,129,686
36,1,1,32,2198
36,1,1,89,103
39,1,1,71,698
37,1,1,138,134
40,0,1,108,51
40,0,1,136,1289
41,1,1,30,685
41,1,1,58,2198
42,1,1,148,1299
44,1,1,16,686
48,0,1,110,686
46,0,1,51,1319
50,1,1,91,3618
52,1,1,126,2203
54,1,1,152,1319
50,1,1,88,95
52,1,1,124,1319
57,0,1,46,51
59,0,1,164,686
69,1,1,157,686
66,1,1,45,1299
80,0,1,132,2198
82,0,1,125,98
83,1,1,66,685
83,1,1,96,95
85,1,1,33,686
4,0,2,229,1319
3,1,2,253,1319
1,1,2,191,1299
0,1,2,206,129
4,1,2,255,2198
7,0,2,210,2200
5,1,2,230,2198
5,1,2,220,685
7,1,2,252,1319
10,0,2,195,98
14,0,2,206,129
14,1,2,257,95
13,1,2,188,686
22,0,2,225,98
23,0,2,220,685
25,0,2,229,1319
26,0,2,199,99
28,1,2,252,1319
27,1,2,210,2200
33,0,2,184,98
33,0,2,189,686
34,1,2,207,1299
36,1,2,177,698
41,0,2,203,130
40,0,2,230,2198
49,0,2,189,686
46,1,2,254,686
54,0,2,199,99
52,1,2,218,685
50,1,2,207,1299
53,1,2,195,98
58,0,2,257,95
56,1,2,253,1319
62,0,2,192,686
63,1,2,192,686
60,1,2,175,129
68,0,2,255,2198
71,1,2,177,698
74,1,2,218,685
72,1,2,254,686
76,0,2,188,686
76,1,2,225,98
75,1,2,203,130
79,1,2,191,1299
80,0,2,187,685
82,1,2,175,129
81,1,2,184,98
89,1,2,187,685
2,0,3,271,1299
2,0,3,292,99
7,0,3,270,134
5,0,3,293,3618
6,1,3,260,2202
17,1,3,271,1299
19,1,3,260,2202
22,0,3,278,686
24,0,3,264,2203
32,0,3,293,3618
35,1,3,293,3618
39,1,3,260,2202
49,1,3,270,134
47,1,3,278,686
57,0,3,270,134
59,0,3,258,131
58,0,3,292,99
55,1,3,292,99
64,1,3,258,131
75,0,3,258,131
84,0,3,264,2203
89,0,3,271,1299
87,1,3,264,2203
87,1,3,278,686
3,1,4,294,2198
12,0,4,311,2197
14,1,4,294,2198
12,1,4,305,698
18,1,4,294,2198
20,0,4,316,99
28,0,4,316,99
27,0,4,311,2197
25,1,4,306,686
28,1,4,311,2197
25,1,4,305,698
35,0,4,316,99
37,0,4,300,686
37,0,4,297,1299
36,1,4,306,686
35,1,4,306,686
40,0,4,297,1299
42,0,4,300,686
44,1,4,311,2197
44,1,4,306,686
50,0,4,305,698
54,0,4,300,686
55,0,4,316,99
65,0,4,297,1299
67,1,4,305,698
76,1,4,297,1299
75,1,4,300,686
84,1,4,294,2198
2,1,5,328,53
0,1,5,323,698
7,0,5,323,698
7,0,5,333,2198
9,1,5,333,2198
8,1,5,333,2198
19,0,5,333,2198
17,1,5,323,698
27,0,5,328,53
26,1,5,325,1299
41,0,5,333,2198
40,0,5,331,1299
41,1,5,328,53
44,1,5,325,1299
46,1,5,328,53
49,1,5,323,698
53,0,5,331,1299
51,0,5,323,698
57,0,5,331,1299
61,0,5,328,53
69,1,5,331,1299
73,0,5,325,1299
73,1,5,325,1299
76,0,5,325,1299
76,0,5,331,1299
9,1,6,337,686
22,1,6,337,686
34,0,6,337,686
45,0,6,337,686
56,0,6,337,686
80,1,6,337,686
17,1,1,139,3490
15,1,1,138,444
17,1,1,94,441
21,0,1,148,457
21,0,1,146,3490
22,1,1,2,454
25,1,1,135,606
27,1,1,164,456
44,0,1,154,454
40,0,1,91,605
40,1,1,61,457
49,0,1,121,605
48,0,1,150,456
48,1,1,13,1432
47,1,1,145,2793
54,0,1,134,453
54,1,1,162,456
59,1,1,67,2813
56,1,1,55,1432
63,0,1,44,2813
69,0,1,76,4242
68,1,1,69,1431
70,0,1,65,3336
73,0,1,75,456
70,1,1,18,605
78,0,1,126,2793
76,1,1,6,2793
83,0,1,25,2793
86,1,1,136,606
87,1,1,1,3930
0,1,2,179,3490
6,0,2,246,2813
6,1,2,179,3490
13,0,2,228,456
10,1,2,196,456
14,1,2,230,4242
10,1,2,194,4242
26,1,2,226,458
40,0,2,175,458
40,0,2,197,428
43,1,2,171,456
41,1,2,197,428
47,0,2,175,458
54,1,2,203,458
52,1,2,199,605
56,0,2,196,456
55,0,2,200,458
59,1,2,204,458
57,1,2,216,2813
58,1,2,199,605
64,0,2,194,4242
62,0,2,200,458
62,0,2,226,458
60,1,2,228,456
67,0,2,246,2813
67,1,2,216,2813
82,0,2,203,458
84,0,2,171,456
87,0,2,204,458
89,1,2,230,4242
1,0,3,303,456
3,0,3,268,4242
4,1,3,301,458
10,1,3,292,432
12,1,3,273,1432
16,0,3,271,2813
15,0,3,267,444
27,0,3,301,458
26,1,3,300,605
31,1,3,303,456
33,1,3,272,459
37,0,3,284,2814
39,0,3,262,2793
35,1,3,276,428
36,1,3,273,1432
40,0,3,301,458
46,1,3,273,1432
50,1,3,276,428
54,1,3,271,2813
59,0,3,284,2814
59,1,3,303,456
61,0,3,276,428
63,0,3,268,4242
63,0,3,292,432
60,0,3,262,2793
66,0,3,300,605
66,0,3,264,605
65,1,3,272,459
67,1,3,300,605
69,1,3,272,459
70,0,3,267,444
71,1,3,268,4242
72,1,3,267,444
78,0,3,292,432
75,0,3,284,2814
80,1,3,264,605
85,1,3,262,2793
89,1,3,264,605
88,1,3,271,2813
2,0,4,311,428
13,0,4,322,667
14,1,4,334,444
14,1,4,317,459
19,0,4,332,458
16,1,4,309,458
22,0,4,336,459
22,1,4,320,3490
26,0,4,304,4242
28,1,4,311,428
30,0,4,317,459
33,0,4,334,444
31,1,4,334,444
38,0,4,320,3490
35,0,4,324,459
38,1,4,336,459
39,1,4,304,4242
43,1,4,309,458
43,1,4,320,3490
42,1,4,320,3490
44,1,4,322,667
51,0,4,317,459
52,0,4,334,444
53,0,4,317,459
50,1,4,309,458
54,1,4,322,667
57,0,4,304,4242
58,0,4,324,459
57,1,4,336,459
62,0,4,311,428
60,0,4,324,459
60,1,4,336,459
72,1,4,332,458
81,0,4,324,459
81,0,4,332,458
82,1,4,304,4242
89,0,4,332,458
87,0,4,322,667
86,0,4,311,428
87,1,4,309,458
13,0,5,340,4242
18,1,5,346,453
24,0,5,346,453
33,0,5,340,4242
47,0,5,346,453
45,1,5,340,4242
57,1,5,340,4242
67,1,5,346,453
73,0,5,340,4242
75,0,5,346,453
17,0,1,13,2834
20,0,1,30,2845
20,0,1,23,2820
20,0,1,8,4297
44,0,1,49,2598
44,0,1,9,4297
41,0,1,45,2598
43,1,1,35,2598
60,0,1,25,2870
63,0,1,41,2845
60,0,1,14,4297
60,0,1,43,2598
64,0,1,28,2819
62,1,1,11,2818
76,1,1,34,2820
6,0,2,75,2599
5,0,2,65,2871
20,1,2,72,2810
27,0,2,61,2818
28,0,2,67,2820
26,0,2,57,2845
36,0,2,70,2834
39,1,2,57,2845
38,1,2,67,2820
39,1,2,61,2818
40,1,2,72,2810
40,1,2,53,2834
47,0,2,70,2834
48,0,2,75,2599
46,0,2,64,2820
45,0,2,64,2820
79,1,2,53,2834
77,1,2,65,2871
4,0,3,85,2870
0,0,3,82,2834
2,0,3,80,2810
2,0,3,92,4297
9,1,3,81,2871
18,1,3,85,2870
18,1,3,85,2870
28,1,3,86,2598
27,1,3,80,2810
25,1,3,81,2871
26,1,3,92,4297
29,1,3,81,2871
28,1,3,86,2598
35,1,3,82,2834
65,1,3,86,2598
66,1,3,92,4297
79,1,3,82,2834
87,1,3,80,2810
0,1,4,99,1355
5,0,4,99,1355
6,1,4,97,2834
19,1,4,97,2834
22,0,4,99,1355
31,0,4,97,2834
30,0,4,93,2599
32,0,4,94,2834
47,0,4,95,2819
69,0,4,99,1355
66,0,4,93,2599
68,0,4,94,2834
67,0,4,97,2834
69,1,4,93,2599
65,1,4,95,2819
69,1,4,94,2834
66,1,4,94,2834
71,0,4,93,2599
74,0,4,95,2819
71,1,4,95,2819
7,0,5,102,2834
42,0,5,102,2834
49,1,5,102,2834
65,0,5,102,2834
72,0,5,102,2834
31,1,6,106,2834
34,1,6,106,2834
31,1,6,106,2834
30,1,6,106,2834
32,1,6,106,2834
31,1,6,106,2834
19,0,1,23,3163
19,1,1,43,3274
19,1,1,31,3273
21,0,1,3,3235
21,1,1,85,3225
28,0,1,52,3216
25,1,1,20,3211
30,0,1,33,3974
31,0,1,89,3971
33,1,1,10,3214
33,1,1,50,3167
35,0,1,59,3210
37,1,1,76,3235
37,1,1,12,3164
38,1,1,28,3233
43,0,1,26,3206
43,0,1,4,1598
44,0,1,41,3219
43,1,1,98,3971
48,0,1,86,3218
48,0,1,84,3181
46,1,1,7,3975
48,1,1,30,3163
45,1,1,81,3209
50,0,1,40,3167
54,0,1,1,3172
52,0,1,80,3168
54,0,1,51,3209
51,1,1,77,3171
53,1,1,45,3212
57,0,1,36,3192
59,0,1,106,3201
56,1,1,96,3227
59,1,1,123,3192
58,1,1,103,3165
61,0,1,60,3197
60,0,1,49,3232
63,0,1,64,3228
62,1,1,74,3205
69,0,1,63,3975
68,1,1,119,3284
74,0,1,9,3222
74,1,1,90,3241
77,1,1,115,286
81,1,1,66,3224
84,1,1,34,3215
89,1,1,0,3173
0,0,2,153,3215
0,1,2,346,3199
4,1,2,265,3164
9,0,2,169,3164
7,0,2,281,3172
7,1,2,182,3204
7,1,2,196,3193
6,1,2,265,3164
6,1,2,371,3196
13,0,2,137,3202
11,0,2,147,3163
14,0,2,186,3180
11,0,2,163,3195
14,0,2,266,3192
11,0,2,303,4253
13,0,2,234,3195
13,1,2,137,3202
13,1,2,378,3213
10,1,2,182,3204
12,1,2,373,3163
13,1,2,140,3165
12,1,2,248,3219
16,0,2,218,3222
19,0,2,156,3228
16,0,2,136,3200
16,0,2,229,3203
17,0,2,140,3165
15,0,2,179,3171
15,0,2,250,3212
17,0,2,187,3163
17,0,2,272,3206
16,1,2,376,3196
16,1,2,174,286
15,1,2,178,3220
19,1,2,331,3215
18,1,2,282,3214
19,1,2,136,3200
18,1,2,224,3217
19,1,2,213,3277
23,0,2,342,3206
23,0,2,234,3195
22,0,2,246,3171
20,0,2,346,3199
21,0,2,294,4253
24,0,2,276,3223
20,1,2,330,3209
27,0,2,209,3979
25,0,2,134,3984
25,0,2,339,3196
29,0,2,183,3175
27,0,2,294,4253
28,0,2,196,3193
25,0,2,340,3971
26,0,2,188,3214
29,0,2,134,3984
29,1,2,259,3974
28,1,2,153,3215
29,1,2,139,3232
33,0,2,361,3235
30,0,2,199,3213
31,0,2,151,3195
31,1,2,180,3284
30,1,2,189,3232
30,1,2,349,3201
31,1,2,250,3212
35,0,2,149,3233
37,0,2,188,3214
37,0,2,233,3974
37,0,2,248,3219
37,0,2,306,3223
39,1,2,144,3225
37,1,2,226,3212
44,0,2,268,3975
42,0,2,187,3163
43,0,2,163,3195
44,0,2,268,3975
42,0,2,259,3974
41,0,2,373,3163
41,1,2,303,4253
44,1,2,304,3180
43,1,2,368,3226
43,1,2,211,3224
40,1,2,276,3223
47,0,2,169,3164
48,0,2,356,3192
48,0,2,296,3227
46,0,2,209,3979
46,1,2,213,3277
48,1,2,272,3206
48,1,2,365,3208
51,0,2,300,3303
51,0,2,183,3175
54,0,2,211,3224
54,0,2,328,3193
54,0,2,331,3215
52,0,2,189,3232
51,0,2,240,3204
52,0,2,223,3180
52,0,2,199,3213
54,0,2,156,3228
50,1,2,304,3180
53,1,2,288,3193
51,1,2,224,3217
54,1,2,226,3212
53,1,2,149,3233
58,0,2,282,3214
57,0,2,356,3192
58,0,2,192,3163
55,0,2,341,3979
56,0,2,306,3223
58,1,2,368,3226
55,1,2,324,3211
59,1,2,308,3248
58,1,2,129,3248
58,1,2,184,3971
59,1,2,380,3202
59,1,2,369,3173
60,0,2,280,3181
63,0,2,151,3195
62,0,2,320,3201
64,0,2,129,3248
60,0,2,179,3171
64,0,2,192,3163
63,0,2,158,3164
64,1,2,365,3208
60,1,2,253,1599
63,1,2,139,3232
64,1,2,315,3172
60,1,2,233,3974
68,0,2,281,3172
65,0,2,361,3235
65,0,2,378,3213
69,0,2,292,3205
69,0,2,280,3181
66,0,2,308,3248
65,0,2,218,3222
69,1,2,144,3225
69,1,2,240,3204
69,1,2,380,3202
69,1,2,342,3206
68,1,2,328,3193
65,1,2,269,3221
67,1,2,288,3193
68,1,2,269,3221
67,1,2,229,3203
74,0,2,349,3201
71,0,2,340,3971
71,1,2,143,3969
71,1,2,292,3205
73,1,2,341,3979
70,1,2,266,3192
70,1,2,376,3196
75,0,2,174,286
76,0,2,324,3211
79,0,2,147,3163
78,0,2,296,3227
76,0,2,315,3172
78,0,2,158,3164
79,1,2,339,3196
75,1,2,223,3180
78,1,2,320,3201
78,1,2,246,3171
79,1,2,178,3220
80,0,2,143,3969
83,1,2,253,1599
84,1,2,180,3284
82,1,2,369,3173
80,1,2,371,3196
82,1,2,186,3180
85,0,2,184,3971
87,1,2,300,3303
88,1,2,330,3209
88,1,2,0,3173
4,0,3,402,3177
4,0,3,413,3164
3,1,3,495,3203
3,1,3,416,3193
9,0,3,502,3970
7,0,3,382,3239
7,1,3,515,3168
8,1,3,423,3216
6,1,3,444,3177
12,0,3,493,3971
13,0,3,408,3979
14,0,3,511,3168
14,0,3,388,3214
14,0,3,453,3198
11,0,3,520,3968
14,0,3,468,3168
14,1,3,436,3177
12,1,3,512,3219
13,1,3,470,3204
13,1,3,460,3233
17,0,3,459,3193
17,0,3,503,3218
17,0,3,510,3974
16,0,3,452,3212
15,1,3,474,3975
18,1,3,408,3979
23,0,3,427,3174
20,1,3,459,3193
27,0,3,496,3222
27,0,3,391,3194
25,1,3,495,3203
28,1,3,445,3198
28,1,3,403,3225
29,1,3,391,3194
25,1,3,432,286
32,0,3,427,3174
34,0,3,502,3970
31,0,3,521,3200
33,1,3,506,3195
31,1,3,436,3177
32,1,3,402,3177
33,1,3,392,3979
34,1,3,511,3168
31,1,3,388,3214
39,0,3,423,3216
37,0,3,413,3164
36,0,3,520,3968
38,0,3,444,3177
38,0,3,406,3197
39,1,3,506,3195
39,1,3,496,3222
36,1,3,467,3207
35,1,3,408,3979
38,1,3,518,3171
36,1,3,410,3176
42,0,3,507,3175
41,0,3,387,3274
41,0,3,467,3207
40,0,3,487,3975
41,0,3,382,3239
42,0,3,410,3176
43,1,3,423,3216
40,1,3,447,3172
44,1,3,458,3222
40,1,3,388,3214
